waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
40,1.5328000000000002,1.5328259699761486,-0.6917666666666666,-0.6917252839930103,1.2684333333333335,1.2681614358387225,-2.103566666666667,-2.103579450470957,-1.5840000000000003,-1.5839968891461111,0.0,-1.756076576199753e-08,0.00011290727485290238,0.000117,0.05
41,1.5046333333333333,1.5046599166015724,-0.7340333333333334,-0.7339636108726838,1.3411666666666668,1.3409311165477598,-2.0933333333333333,-2.0933400511685476,-1.5877999999999999,-1.587797509320182,0.0,-2.520673254001642e-08,0.00010091504976774,8.6e-05,0.05
42,1.4748,1.4748263841327047,-0.7741666666666666,-0.774117567981277,1.4114333333333333,1.4112234233012502,-2.0907,-2.0907017300432726,-1.5909333333333333,-1.590931278239708,0.0,-2.703590798859273e-08,8.867190660442664e-05,8.3e-05,0.05
43,1.4431666666666667,1.4432297840480488,-0.8124000000000001,-0.8123763516529068,1.4793,1.4788372672831631,-2.0944333333333334,-2.094427219329318,-1.5936000000000001,-1.5935956275662682,0.0,-2.622171344972708e-08,0.00019092804722089244,0.000225,0.05
44,1.4214,1.4214233708008863,-0.8328666666666665,-0.8328473404793088,1.5244666666666669,1.5243194354906877,-2.102233333333333,-2.1022282174384466,-1.594566666666667,-1.5945660302864821,0.0,-1.3971584861810328e-08,6.14047943126753e-05,6.6e-05,0.015
45,1.4100666666666666,1.4103574216388923,-0.8356333333333333,-0.8355619068532507,1.5474666666666668,1.5466519308688293,-2.112166666666667,-2.11191224225148,-1.5940666666666667,-1.594079450375334,0.0,-2.033517152753715e-08,0.0003693078713108263,0.000383,0.015
46,1.4098333333333333,1.4098467748637824,-0.8206666666666668,-0.8212614674434686,1.5492666666666668,1.5491997513112077,-2.1262666666666665,-2.1258991932898144,-1.5918,-1.5918583539296087,0.0,-2.0321546772397214e-08,0.0002877754239651666,0.00039,0.015
47,1.4095666666666666,1.4095738590972076,-0.8054,-0.8060462530369591,1.5509666666666666,1.5509214529331856,-2.1405333333333334,-2.140158699261799,-1.5897333333333332,-1.589787733860598,0.0,-1.630300912859431e-08,0.0003063356290405519,0.000415,0.015
48,1.4093333333333333,1.4093395101123478,-0.7893666666666667,-0.7900628835781219,1.5526,1.5525570466182075,-2.1586666666666665,-2.1581488233522466,-1.5875000000000001,-1.5875585659868314,0.0,-1.304494401694916e-08,0.00035547920864561106,0.000436,0.015
49,1.4090999999999998,1.4091061603408557,-0.7741000000000001,-0.7747477588701572,1.5539666666666665,1.553930606706842,-2.1731,-2.17271724978724,-1.5858999999999999,-1.5859424592892628,0.0,-1.7735957339865525e-08,0.00030801253797433503,0.000412,0.015
50,1.4089,1.408905279820439,-0.7576,-0.7583169490444465,1.5548,1.554778710671451,-2.1915,-2.190963811519193,-1.5841666666666667,-1.5842119097720797,0.0,-1.749045477118994e-07,0.0003660696883735632,0.00044,0.015
51,1.4087333333333334,1.4087377343688785,-0.7413,-0.742007629970364,1.5556,1.5555792403632869,-2.2097,-2.2091673354838437,-1.5827333333333333,-1.58277112582038,0.0,-5.1451188867174546e-08,0.00036201985859073886,0.000434,0.015
52,1.408566666666667,1.4085710468084625,-0.7242666666666667,-0.7250186041739741,1.5562333333333331,1.5562168622714445,-2.2313666666666667,-2.2306123487256597,-1.5812666666666668,-1.5813051209380986,0.0,-4.9849229413127425e-08,0.0004351579762988159,0.000444,0.015
53,1.4084333333333336,1.4084368930485156,-0.7074666666666668,-0.7082052039380304,1.5568,1.556785071674149,-2.2524666666666664,-2.251733673719923,-1.5800333333333334,-1.5800660111623055,0.0,1.0683901419853181e-07,0.0004250528084003921,0.000436,0.015
54,1.4082666666666668,1.408271073859271,-0.6904333333333333,-0.6911796173969881,1.5567666666666666,1.5567671378348582,-2.2731999999999997,-2.272491399275448,-1.5789666666666669,-1.5789949822690363,0.0,1.5674414773172232e-07,0.00042029282128708885,0.000438,0.015
55,1.408133333333333,1.4081369054292308,-0.6731000000000001,-0.6738595304614126,1.5561333333333334,1.5561495587285723,-2.2935666666666665,-2.292883188498924,-1.5780333333333332,-1.5780581110666956,0.0,1.4549097064036137e-07,0.00041731660805521755,0.000443,0.015
56,1.4079999999999997,1.4080035475950925,-0.6555,-0.6562708860258957,1.5548666666666666,1.5548995087034514,-2.3135666666666665,-2.3129083486026096,-1.5772333333333333,-1.5772545954693855,0.0,1.3397443228369954e-07,0.0004141640616097849,0.000448,0.015
