waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
62,0.4844333333333333,1.6606957464150447,-1.0682333333333334,-0.6414285232320392,2.2032666666666665,1.44695692066105,-2.6827333333333336,-2.6828178867437953,-1.6008333333333333,-1.6008333305850881,0.0,-5.984299959807887e-10,0.5969031257815588,0.668243,0.015
63,0.48353333333333337,1.6606908430647316,-1.0453666666666666,-0.641564124980047,2.2001333333333335,1.4469448105767864,-2.6847666666666665,-2.6848405720085666,-1.5957666666666668,-1.5957666651802713,0.0,1.5208722798745452e-09,0.5938643576417921,0.66854,0.015
64,0.4827666666666666,1.660688618989657,-1.0220666666666667,-0.6419175724797104,2.1968333333333336,1.4470174253993995,-2.6887666666666665,-2.688830927467505,-1.5915333333333332,-1.5915333349907668,0.0,2.2251177186444835e-08,0.5907957006579925,0.669001,0.015
65,0.4821333333333333,1.6606886170963286,-0.9984000000000001,-0.6424734140118616,2.1933000000000002,1.4471689290177434,-2.6945333333333337,-2.69459765124023,-1.588,-1.588000093137588,0.0,3.421115356406649e-07,0.5877056903361431,0.669638,0.015
66,0.48163333333333336,1.6606903435625617,-0.9744,-0.6432153567463753,2.1895000000000002,1.4473977306296881,-2.701866666666667,-2.7019637917716492,-1.5850666666666668,-1.5850668615781969,0.0,8.758210547858813e-07,0.5846044943572786,0.670452,0.015
67,0.4812,1.6606941254830079,-0.9501,-0.644142009493655,2.1854333333333336,1.4477080947913006,-2.7106,-2.710761163229961,-1.5826666666666664,-1.5826668795841476,0.0,8.677819718919259e-07,0.5815289097943871,0.671471,0.015
68,0.4808666666666667,1.6607037091079675,-0.9255,-0.6452465177142211,2.1810666666666667,1.4481471181801198,-2.7205666666666666,-2.720665965098689,-1.5807,-1.580700283191856,0.0,6.200648040707608e-07,0.5784647116094331,0.672662,0.015
69,0.48056666666666664,1.66071927229897,-0.9006333333333333,-0.6464120989830836,2.1763999999999997,1.4485692672604025,-2.7316333333333334,-2.7316550845164627,-1.5791000000000002,-1.5791001571297651,0.0,3.2390791489725983e-07,0.5754890941000798,0.674082,0.015
70,0.48033333333333333,1.6607340794733845,-0.8755333333333333,-0.6476880517685261,2.1713666666666667,1.449044231517682,-2.7436666666666665,-2.743666753356019,-1.5777666666666665,-1.577766691021228,0.0,3.5056451040717484e-08,0.5725686413201048,0.675709,0.015
71,0.4801666666666667,1.6607439604445549,-0.8587333333333333,-0.6485660129640172,2.1679,1.4493853078063637,-2.7520000000000002,-2.751995414318851,-1.5769666666666666,-1.5769666686743158,0.0,4.673246699799629e-09,0.5707007990261163,0.676896,0.015
72,0.4801666666666667,1.6607545487622946,-0.8576,-0.6495424903777357,2.169333333333334,1.4497717422949834,-2.761233333333333,-2.761225101369962,-1.5767999999999998,-1.5768000012570416,0.0,1.347594638478246e-09,0.5707954330036092,0.677327,0.015
73,0.48023333333333335,1.660764873306057,-0.8723,-0.6504875228012286,2.175566666666667,1.4501546799135483,-2.770166666666667,-2.770147871983524,-1.5771333333333333,-1.5771333334746842,0.0,1.9144050100113601e-10,0.5728696830853379,0.676931,0.015
74,0.48033333333333333,1.6607827305786493,-0.8945,-0.6517795296287706,2.1845,1.45068789795388,-2.7822333333333336,-2.7821327612653484,-1.5775333333333332,-1.5775333352222896,0.0,8.376786653495823e-10,0.5760286765746631,0.676296,0.015
75,0.48036666666666666,1.660797190334541,-0.9169333333333333,-0.6528110181869533,2.1926,1.4511171728823624,-2.7917,-2.7915204249903236,-1.5777666666666665,-1.5777666702553428,0.0,1.4156709412292621e-09,0.5792198249546029,0.675651,0.015
76,0.4804,1.6608087326530139,-0.9395666666666668,-0.6535862232874965,2.1998333333333333,1.4514527498048766,-2.7987,-2.7984704466506027,-1.5778333333333334,-1.577833338950186,0.0,2.6045318243334443e-09,0.5824121021830927,0.675002,0.015
77,0.48036666666666666,1.6608171652009311,-0.9623666666666667,-0.6541122371435305,2.2062333333333335,1.4516933486402657,-2.803366666666667,-2.8031147337867255,-1.5778,-1.5778000056501784,0.0,2.1866007034414503e-09,0.5856356695621745,0.674404,0.015
78,0.48033333333333333,1.660822306666084,-0.9853333333333333,-0.6543952029664908,2.2118333333333333,1.4518351113753425,-2.8058,-2.8055456564273387,-1.5776666666666666,-1.5776666724332435,0.0,2.1426096637676018e-09,0.5888791081878739,0.673848,0.015
