waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
331,1.2122,1.212199964197229,-0.5467,-0.5460946350135156,1.0602,1.0601515881920984,-2.1374,-2.1374974574502508,-1.575,-1.5749964745719438,0.0,1.1408974834748613e-19,0.0002511045116213856,0.000456,0.015
332,1.2122,1.2121999622761876,-0.5599,-0.5593038813497497,1.0615333333333334,1.0614979606822945,-2.1334000000000004,-2.133506339242592,-1.5750666666666666,-1.575064869744093,0.0,2.0555238573173376e-21,0.0002476287323415256,0.000453,0.015
333,1.2081333333333333,1.2081749317086563,-0.5886666666666667,-0.5881910870025495,1.0952,1.0947638944888527,-2.1185000000000005,-2.11865533592561,-1.5769333333333335,-1.5769142002600278,0.0,2.2644783907016644e-23,0.00027159706149716754,0.000205,0.05
334,1.1997,1.1997139296288077,-0.6313666666666666,-0.6311679086619699,1.1595666666666666,1.1591877156622727,-2.0973333333333333,-2.097366663800122,-1.5801666666666667,-1.5801613378345296,0.0,2.2644783907016644e-23,0.0001753291947495624,0.000103,0.05
335,1.1865666666666665,1.1865686174291374,-0.6872333333333334,-0.6872632854772976,1.2538666666666665,1.2537504874895375,-2.0736666666666665,-2.0736671981100034,-1.5845,-1.5844995450728991,0.0,2.2644783907016644e-23,4.898813970631857e-05,8e-05,0.05
336,1.1723999999999999,1.172402082739499,-0.7398333333333333,-0.7399079914802363,1.3446666666666667,1.3445673406141296,-2.0612999999999997,-2.0612996933144023,-1.5879,-1.587899643452088,0.0,3.6366520255253645e-21,5.0734706394916844e-05,0.0001,0.05
337,1.157066666666667,1.1570722223888634,-0.7903666666666668,-0.7904297032292723,1.4331666666666667,1.4329420761629434,-2.0582999999999996,-2.0582987563192696,-1.5906666666666667,-1.5906659413333084,0.0,-1.7843588369021576e-21,9.526055627168924e-05,0.000152,0.05
338,1.1404333333333334,1.1404393136034747,-0.8392666666666667,-0.8392575531550786,1.5197,1.519494265477581,-2.0631666666666666,-2.063164170596418,-1.593,-1.5929993881595788,0.0,1.8296484047161894e-21,8.411511770072612e-05,0.000101,0.05
339,1.1223666666666665,1.1223731222985038,-0.8868666666666667,-0.8868469660023739,1.6044666666666665,1.604279215894069,-2.0745666666666667,-2.0745625663296865,-1.5950333333333333,-1.5950328001685945,0.0,1.8296484047161894e-21,7.701155814914146e-05,8.7e-05,0.05
340,1.1027333333333333,1.1027402731338292,-0.9333666666666667,-0.933339994687388,1.6875666666666664,1.6873964697954618,-2.091366666666667,-2.091361467878659,-1.5968666666666669,-1.5968661859490465,0.0,9.057662887952886e-21,7.041991759391916e-05,7.6e-05,0.05
341,1.0813333333333333,1.0813407995482205,-0.9789666666666667,-0.9789373368314138,1.7690666666666666,1.7689130304931058,-2.1125333333333334,-2.112527392927486,-1.5986,-1.5985995455030575,0.0,5.4436556463345374e-21,6.397337000164237e-05,6.7e-05,0.05
342,1.0579666666666665,1.0579746969276689,-1.0238,-1.0237725027284756,1.849,1.8488625760847959,-2.137166666666667,-2.1371600108142985,-1.6003333333333334,-1.6003328788388513,0.0,-5.3983660785205075e-21,5.7373664747079425e-05,6e-05,0.05
343,1.0323333333333333,1.032355011597196,-1.0680333333333334,-1.0679687462813137,1.9273999999999998,1.927096108596466,-2.1644666666666668,-2.164448554423226,-1.6021666666666665,-1.6021654648859582,0.0,-1.7843588369021602e-21,0.00012735836394061153,0.000133,0.05
344,1.0041333333333333,1.0041567595214493,-1.1117666666666668,-1.1117060008968893,2.0042666666666666,2.003988440140952,-2.193766666666667,-2.1937458217965164,-1.6041999999999998,-1.6041986666541503,0.0,-1.2626380561757202e-20,0.00011695826032281842,0.000122,0.05
345,0.973,0.9730252896957919,-1.1551333333333333,-1.1550766159753678,2.0796333333333332,2.0793707296197415,-2.224466666666667,-2.224443573149977,-1.6064999999999998,-1.6064984918032654,0.0,-9.012373320138853e-21,0.0001105687742014828,0.000116,0.05
